Candidate,All,Gender,Gender,Age,Age,Age,Age,<50/50+,<50/50+,Race,Race,Race,Race,Race,Race,Class,Class,Class,Class,White X Class,White X Class,Paycheck,Paycheck,Paycheck,Paycheck,Paycheck,Party Affiliation,Party Affiliation,Party Affiliation,Ideology,Ideology,Ideology,Ideology,Ideology,2016 Vote,2016 Vote,Education,Education,Education,Income,Income,Income,Marital Status,Marital Status,Marital Status,Child < 18,Child < 18,Single Parent,Single Parent,Religion,Religion,Religion,Religion,Attend Religious Service,Attend Religious Service,Attend Religious Service,Evangelical,Evangelical,Aborition,Abortion,Abortion,Union HH,Union HH,Military HH,Military HH,LGBTQ HH,LGBTQ HH,Urbanicity,Urbanicity,Urbanicity,Suburban,Suburban,Region,Region,Region,Region
nan,All,Credibility Interval: ± ,Male,Female,18-34,35-49,50-64,65+,18-49,50+,White,Black,Hispanic,Asian,Multirac,Other,Poor,Working,MC,Upper-MC,Working,Middle,Falling,Getting ,Ends Mee,Rainy Da,Prosperi,Republic,Democrat,Independ,Very Con,Conserva,Moderate,Liberal,Very Lib,Trump,Clinton,High Sch,Some Col,4-year C,< $40K,$40K - $,> $80K,Single,Married,No Longe,Yes,No,Yes,No,Protesta,Catholic,Other,No Organ,Regularl,Occasion,Almost N,Yes,No,Strongly,Strongly,In The M,Yes,No,Yes,No,Yes,No,Urban,Suburban,Rural,Male,Female,Central ,Greater ,Inland E
18-49,1252,604,647,687,565,0,0,1252,0,770,48,308,92,24,10,105,372,550,206,195,352,107,332,351,296,120,334,504,274,85,222,486,247,126,312,433,278,460,514,405,432,416,657,500,95,553,690,180,1072,167,330,250,505,195,355,641,241,919,267,518,381,210,988,200,1031,179,1047,515,576,161,259,317,323,434,279,216
50+,1148,545,603,0,0,601,547,0,1148,678,45,315,81,12,18,73,325,514,221,146,325,75,261,287,377,123,362,492,228,115,269,398,224,87,384,510,193,415,539,339,359,450,223,585,340,132,1009,38,1110,297,318,194,339,242,329,566,255,843,281,493,340,171,964,253,890,98,1022,312,687,149,331,356,231,454,273,190
Total,2400,1150,1250,687,565,601,547,1252,1148,1447,93,623,174,35,28,178,696,1064,427,341,677,182,593,638,673,243,695,996,503,199,491,884,471,213,696,943,471,875,1054,743,791,866,881,1084,435,685,1699,218,2182,464,648,444,844,438,684,1207,496,1762,547,1012,720,382,1951,453,1921,278,2070,828,1263,309,590,673,554,888,552,406
Composition of Adults,100,48,52,29,24,25,23,52,48,60,4,26,7,1,1,7,29,44,18,14,28,8,25,27,28,10,29,41,21,8,20,37,20,9,29,39,20,36,44,31,33,36,37,45,18,29,71,9,91,19,27,18,35,18,29,50,21,73,23,42,30,16,81,19,80,12,86,34,53,13,25,28,23,37,23,17
